block,seq,yaw
right90@080,2478,14.5540
right90@080,2479,15.6390
right90@080,2480,-12.1850
right90@080,2481,5.1050
right90@080,2482,-15.3440
right90@080,2483,10.8260
right90@080,2484,2.6570
right90@080,2485,18.8170
right90@080,2486,16.6680
right90@080,2487,8.1030
sq_b@080,2488,-1.2910
sq_b@080,2489,-1.2990
sq_b@080,2490,-1.1180
sq_b@080,2491,-0.7400
sq_b@080,2492,-0.7060
sq_b@080,2493,-1.3070
sq_b@080,2494,-1.1230
sq_b@080,2495,-1.2990
sq_b@080,2496,-1.3070
sq_b@080,2497,-1.2990
sq_b@080,2498,-1.8700
sq_b@080,2499,-0.5640
sq_b@080,2500,-0.5610
sq_b@080,2501,-0.5600
sq_b@080,2502,-1.3030
sq_b@080,2503,-0.5630
sq_b@080,2504,-1.2700
sq_b@080,2505,-1.4260
sq_b@080,2506,-1.1210
sq_b@080,2507,-0.6740
sq_b@080,2508,-0.5620
sq_b@080,2509,-0.5600
sq_b@080,2510,-0.1120
sq_b@080,2511,0.0000
sq_b@080,2512,0.5620
sq_b@080,2513,-0.5620
sq_b@080,2514,0.5630
sq_b@080,2515,0.0000
sq_b@080,2516,-0.6020
sq_b@080,2517,-0.5620
sq_b@080,2518,-0.5660
sq_b@080,2519,-1.1290
sq_b@080,2520,-1.1280
sq_b@080,2521,-1.1280
sq_b@080,2522,-0.5630
sq_b@080,2523,-1.3050
sq_b@080,2524,-1.8670
sq_b@080,2525,-0.5590
sq_b@080,2526,-2.4290
sq_b@080,2527,-3.0650
sq_b@080,2528,-2.3270
sq_b@080,2529,-1.8620
sq_b@080,2530,-3.1780
sq_b@080,2531,-2.4400
sq_b@080,2532,-1.8740
sq_b@080,2533,-2.6150
sq_b@080,2534,-2.5980
sq_b@080,2535,-0.5540
sq_b@080,2536,-2.4250
sq_b@080,2537,-2.3120
sq_b@080,2538,-1.8530
sq_b@080,2539,-0.5540
sq_b@080,2540,-1.1240
sq_b@080,2541,-1.1160
sq_b@080,2542,-0.1120
sq_b@080,2543,-1.8710
sq_b@080,2544,-0.9730
sq_b@080,2545,-2.4220
sq_b@080,2546,-2.4210
sq_b@080,2547,-1.8680
sq_b@080,2548,-2.9840
sq_b@080,2549,-1.9800
sq_b@080,2550,-2.5440
sq_b@080,2551,-1.3130
sq_b@080,2552,-0.7150
sq_b@080,2553,-0.5650
sq_b@080,2554,-0.7140
sq_b@080,2555,0.0000
sq_b@080,2556,-0.8610
sq_b@080,2557,0.0000
sq_b@080,2558,-1.3130
sq_b@080,2559,-1.3120
sq_b@080,2560,-0.5640
sq_b@080,2561,-0.5640
sq_b@080,2562,-0.5640
sq_b@080,2563,-0.8600
sq_b@080,2564,-1.2980
sq_b@080,2565,-0.8550
sq_b@080,2566,-1.4140
sq_b@080,2567,0.0000
sq_b@080,2568,-1.3040
sq_b@080,2569,-0.7100
sq_b@080,2570,-1.3200
sq_b@080,2571,0.0000
sq_b@080,2572,-0.7190
sq_b@080,2573,-0.7100
sq_b@080,2574,-0.1500
sq_b@080,2575,-0.7140
sq_b@080,2576,-0.5660
sq_b@080,2577,-0.5600
sq_b@080,2578,-1.4230
sq_b@080,2579,-1.1290
sq_b@080,2580,-2.4040
sq_b@080,2581,-1.2790
sq_b@080,2582,-1.8670
sq_b@080,2583,-1.8750
sq_b@080,2584,-1.1360
sq_b@080,2585,-1.1370
sq_b@080,2586,-1.3200
sq_b@080,2587,-0.5670
sq_b@080,2588,-1.0230
sq_b@080,2589,-0.5670
sq_b@080,2590,0.0000
sq_b@080,2591,-1.8800
sq_b@080,2592,-0.4540
sq_b@080,2593,-1.3200
sq_b@080,2594,-1.3200
sq_b@080,2595,-0.7490
sq_b@080,2596,-2.4390
sq_b@080,2597,-1.8680
sq_b@080,2598,-2.5960
sq_b@080,2599,-3.1650
sq_b@080,2600,-1.2950
sq_b@080,2601,-1.8510
sq_b@080,2602,-1.2940
sq_b@080,2603,-1.8510
sq_b@080,2604,-2.3990
sq_b@080,2605,-1.8520
sq_b@080,2606,-1.8630
sq_b@080,2607,-1.3040
sq_b@080,2608,-2.4170
sq_b@080,2609,-1.8510
sq_b@080,2610,-1.3050
sq_b@080,2611,-1.2990
sq_b@080,2612,0.0000
sq_b@080,2613,-1.2990
sq_b@080,2614,-0.7450
sq_b@080,2615,-2.5760
sq_b@080,2616,-0.7400
sq_b@080,2617,-1.3010
sq_b@080,2618,-1.9970
step_fwd@090,1,3.7400
step_fwd@090,2,2.3430
step_fwd@090,3,3.6170
step_fwd@090,4,3.1470
step_fwd@090,5,2.5490
step_fwd@090,6,2.5570
step_fwd@090,7,2.7250
step_fwd@090,8,4.0720
step_fwd@090,9,5.2900
step_fwd@090,10,4.0320
step_fwd@090,11,4.6160
step_fwd@090,12,5.3950
step_fwd@090,13,4.6810
step_fwd@090,14,4.0490
step_fwd@090,15,4.2760
step_fwd@090,16,2.1100
step_fwd@090,17,2.2550
step_fwd@090,18,1.5110
step_fwd@090,19,1.5130
step_fwd@090,20,2.0850
step_fwd@090,21,1.3330
step_fwd@090,22,0.4560
step_fwd@090,23,-0.5660
step_fwd@090,24,-2.9550
step_fwd@090,25,-2.9820
step_fwd@090,26,-1.4970
step_fwd@090,27,-0.9030
step_fwd@090,28,0.7560
step_fwd@090,29,-0.7420
step_fwd@090,30,0.7450
step_fwd@090,31,0.0000
step_fwd@090,32,0.7460
step_fwd@090,33,0.7430
step_fwd@090,34,0.8930
step_fwd@090,35,1.4960
step_fwd@090,36,1.4900
step_fwd@090,37,2.0660
step_fwd@090,38,2.2390
step_fwd@090,39,1.4790
step_fwd@090,40,1.4710
step_fwd@090,41,2.9910
step_fwd@090,42,2.2330
step_fwd@090,43,2.9950
step_fwd@090,44,3.6040
step_fwd@090,45,3.7580
step_fwd@090,46,3.7350
step_fwd@090,47,4.5460
step_fwd@090,48,3.9410
step_fwd@090,49,3.9420
step_fwd@090,50,3.9150
step_fwd@090,51,3.7660
step_fwd@090,52,3.8930
step_fwd@090,53,3.1430
step_fwd@090,54,3.9000
step_fwd@090,55,3.9010
step_fwd@090,56,3.7750
step_fwd@090,57,2.4150
step_fwd@090,58,3.1680
step_fwd@090,59,2.2390
step_fwd@090,60,2.2410
step_fwd@090,61,2.2570
step_fwd@090,62,2.8470
step_fwd@090,63,3.1490
step_fwd@090,64,1.4790
step_fwd@090,65,2.2260
step_fwd@090,66,3.1480
step_fwd@090,67,3.1450
step_fwd@090,68,2.3970
step_fwd@090,69,2.2230
step_fwd@090,70,3.9260
step_fwd@090,71,2.2240
step_fwd@090,72,3.1450
step_fwd@090,73,3.1690
step_fwd@090,74,3.7750
step_fwd@090,75,2.2270
step_fwd@090,76,3.1490
step_fwd@090,77,3.1720
step_fwd@090,78,3.1490
step_fwd@090,79,3.8830
step_fwd@090,80,2.4180
step_fwd@090,81,3.1730
step_fwd@090,82,3.2770
step_fwd@090,83,3.9150
step_fwd@090,84,3.1750
step_fwd@090,85,3.1750
step_fwd@090,86,3.1780
step_fwd@090,87,3.3030
step_fwd@090,88,2.4190
step_fwd@090,89,3.9140
step_fwd@090,90,3.1590
step_fwd@090,91,2.9860
step_fwd@090,92,4.6000
step_fwd@090,93,3.8710
step_fwd@090,94,3.8560
step_fwd@090,95,4.0250
step_fwd@090,96,1.4790
step_fwd@090,97,3.3230
step_fwd@090,98,2.3980
step_fwd@090,99,2.4320
step_fwd@090,100,3.9360
step_fwd@090,101,3.1380
step_fwd@090,102,3.1400
step_fwd@090,103,4.0570
step_fwd@090,104,3.1560
step_fwd@090,105,3.1570
step_fwd@090,106,2.5520
step_fwd@090,107,2.4050
step_fwd@090,108,2.2080
step_fwd@090,109,2.3790
step_fwd@090,110,4.0580
step_fwd@090,111,4.0550
step_fwd@090,112,4.8200
step_fwd@090,113,2.4070
step_fwd@090,114,4.0850
step_fwd@090,115,4.0860
step_fwd@090,116,3.1110
step_fwd@090,117,3.2740
step_fwd@090,118,2.0480
step_fwd@090,119,3.1060
step_fwd@090,120,2.9370
step_fwd@090,121,4.1080
step_fwd@090,122,2.4240
step_fwd@090,123,3.8940
step_fwd@090,124,3.8920
step_fwd@090,125,2.5480
step_fwd@090,126,1.6580
step_fwd@090,127,4.6480
step_fwd@090,128,2.4010
step_fwd@090,129,2.5460
step_fwd@090,130,4.0320
step_fwd@090,131,3.1710
step_fwd@090,132,3.9090
step_fwd@090,133,2.3990
step_fwd@090,134,3.1680
step_fwd@090,135,3.1460
step_fwd@090,136,1.5240
step_fwd@090,137,3.1450
step_fwd@090,138,3.1660
step_fwd@090,139,2.3970
step_fwd@090,140,3.1440
step_fwd@090,141,3.1660
step_fwd@090,142,3.1520
step_fwd@090,143,2.2760
step_fwd@090,144,3.1330
step_fwd@090,145,3.9080
step_fwd@090,146,3.0170
step_fwd@090,147,4.6460
step_fwd@090,148,3.1570
step_fwd@090,149,3.7180
step_fwd@090,150,4.6490
step_fwd@090,151,2.2810
step_fwd@090,152,3.1550
step_fwd@090,153,3.1420
step_fwd@090,154,3.8920
step_fwd@090,155,2.9750
step_fwd@090,156,4.0330
step_fwd@090,157,2.1940
step_fwd@090,158,3.0890
step_fwd@090,159,2.9430
step_fwd@090,160,2.9420
step_fwd@090,161,3.1110
step_fwd@090,162,2.5290
step_fwd@090,163,3.1120
step_fwd@090,164,3.1130
step_fwd@090,165,3.9680
step_fwd@090,166,3.9950
step_fwd@090,167,3.1110
step_fwd@090,168,2.5280
step_fwd@090,169,3.8590
step_fwd@090,170,4.8280
step_fwd@090,171,3.7070
step_fwd@090,172,3.1260
step_fwd@090,173,4.0620
step_fwd@090,174,3.9000
step_fwd@090,175,3.8950
step_fwd@090,176,3.1450
step_fwd@090,177,3.1250
step_fwd@090,178,3.8990
step_fwd@090,179,2.3530
step_fwd@090,180,3.1250
step_fwd@090,181,3.1260
step_fwd@090,182,2.2540
step_fwd@090,183,3.1600
step_fwd@090,184,3.7200
step_fwd@090,185,3.1380
step_fwd@090,186,4.4980
step_fwd@090,187,4.6460
step_fwd@090,188,4.0550
step_fwd@090,189,3.1320
step_fwd@090,190,3.0160
step_fwd@090,191,1.6620
step_fwd@090,192,2.3980
step_fwd@090,193,3.1710
step_fwd@090,194,0.9250
step_fwd@090,195,3.1670
step_fwd@090,196,2.4110
step_fwd@090,197,3.1670
step_fwd@090,198,1.0750
step_fwd@090,199,2.4250
step_fwd@090,200,3.1660
step_fwd@090,201,4.6050
step_side@090,202,2.5590
step_side@090,203,2.4100
step_side@090,204,2.4210
step_side@090,205,3.1630
step_side@090,206,2.3940
step_side@090,207,2.2540
step_side@090,208,5.2030
step_side@090,209,3.1020
step_side@090,210,3.1170
step_side@090,211,3.3000
step_side@090,212,3.8850
step_side@090,213,2.4000
step_side@090,214,2.4000
step_side@090,215,3.1510
step_side@090,216,3.1570
step_side@090,217,3.0060
step_side@090,218,2.4050
step_side@090,219,1.6470
step_side@090,220,1.6570
step_side@090,221,0.5910
step_side@090,222,-1.4510
step_side@090,223,-1.4510
step_side@090,224,-2.3680
step_side@090,225,-2.3870
step_side@090,226,-2.5730
step_side@090,227,-6.5960
step_side@090,228,-5.0640
step_side@090,229,-5.0500
step_side@090,230,-6.6680
step_side@090,231,-5.7710
step_side@090,232,-5.7380
step_side@090,233,-5.0520
step_side@090,234,-3.2800
step_side@090,235,-4.8480
step_side@090,236,-2.6780
step_side@090,237,-1.8220
step_side@090,238,-0.7300
step_side@090,239,-1.8260
step_side@090,240,-0.7260
step_side@090,241,-1.8100
step_side@090,242,-2.8870
step_side@090,243,2.5550
step_side@090,244,-0.1780
step_side@090,245,1.4510
step_side@090,246,2.7420
step_side@090,247,1.6090
step_side@090,248,1.7810
step_side@090,249,2.7060
step_side@090,250,2.7270
step_side@090,251,3.8090
step_side@090,252,2.7310
step_side@090,253,3.6930
step_side@090,254,2.7890
step_side@090,255,0.9160
step_side@090,256,1.8640
step_side@090,257,0.9470
step_side@090,258,0.7560
step_side@090,259,-1.9100
step_side@090,260,-1.9040
step_side@090,261,-2.8240
step_side@090,262,-3.8130
step_side@090,263,-2.8630
step_side@090,264,-2.8780
step_side@090,265,-1.9320
step_side@090,266,-5.7590
step_side@090,267,-3.8880
step_side@090,268,-3.9390
step_side@090,269,-4.0560
step_side@090,270,-6.1860
step_side@090,271,-6.1940
step_side@090,272,-3.1740
step_side@090,273,-10.9570
step_side@090,274,-18.0840
step_side@090,275,-25.5160
step_side@090,276,-21.0480
step_side@090,277,-7.1710
step_side@090,278,-11.0820
step_side@090,279,-7.6930
step_side@090,280,-14.3480
step_side@090,281,-18.1530
step_side@090,282,-26.3230
step_side@090,283,-29.2990
step_side@090,284,-33.5920
step_side@090,285,-33.8000
step_side@090,286,-34.7160
step_side@090,287,-39.0960
step_side@090,288,-37.8920
step_side@090,289,-42.4850
step_side@090,290,-41.0900
step_side@090,291,-35.9680
step_side@090,292,-35.2990
step_side@090,293,-37.6520
step_side@090,294,-35.4760
step_side@090,295,-37.0150
step_side@090,296,-35.8070
step_side@090,297,-37.6210
step_side@090,298,-33.8180
step_side@090,299,-36.8690
step_side@090,300,-31.2010
step_side@090,301,-30.2340
step_side@090,302,-28.4140
step_side@090,303,-18.9660
step_side@090,304,-16.9930
step_side@090,305,-17.9170
step_side@090,306,-11.6640
step_side@090,307,-5.7040
step_side@090,308,-22.6250
step_side@090,309,-16.7330
step_side@090,310,-14.0560
step_side@090,311,-13.4760
step_side@090,312,-6.3040
step_side@090,313,-2.9420
step_side@090,314,-0.9370
step_side@090,315,-2.9700
step_side@090,316,-0.9130
step_side@090,317,3.6700
step_side@090,318,7.4630
step_side@090,319,10.3470
step_side@090,320,12.4210
step_side@090,321,18.8010
step_side@090,322,20.5590
step_side@090,323,24.2430
step_side@090,324,25.3100
step_side@090,325,28.6510
step_side@090,326,30.4520
step_side@090,327,31.7360
step_side@090,328,30.4360
step_side@090,329,30.6050
step_side@090,330,31.2070
step_side@090,331,36.7010
step_side@090,332,37.5600
step_side@090,333,38.2060
step_side@090,334,41.5550
step_side@090,335,45.0420
step_side@090,336,42.5140
step_side@090,337,43.8590
step_side@090,338,44.8090
step_side@090,339,43.3850
step_side@090,340,39.4210
step_side@090,341,40.7620
step_side@090,342,40.3070
step_side@090,343,40.1840
step_side@090,344,40.9630
step_side@090,345,41.2610
step_side@090,346,38.1020
step_side@090,347,39.6780
step_side@090,348,38.9410
step_side@090,349,41.2690
step_side@090,350,41.0670
step_side@090,351,44.6100
step_side@090,352,44.5650
step_side@090,353,42.1030
step_side@090,354,40.3740
step_side@090,355,32.5990
step_side@090,356,33.4500
step_side@090,357,30.6890
step_side@090,358,27.7840
step_side@090,359,26.8910
step_side@090,360,20.3460
step_side@090,361,17.7460
step_side@090,362,13.4090
step_side@090,363,11.4020
step_side@090,364,9.2020
step_side@090,365,7.0890
step_side@090,366,5.4890
step_side@090,367,3.1950
step_side@090,368,3.2230
step_side@090,369,0.7210
step_side@090,370,1.6310
step_side@090,371,1.6310
step_side@090,372,1.6640
step_side@090,373,-0.9130
step_side@090,374,0.7400
step_side@090,375,-0.9250
step_side@090,376,-2.4120
step_side@090,377,-1.6400
step_side@090,378,0.0000
step_side@090,379,-0.7260
step_side@090,380,-0.8930
step_side@090,381,-1.6020
step_side@090,382,-1.8050
step_side@090,383,-0.8930
step_side@090,384,-0.8870
step_side@090,385,-0.8710
step_side@090,386,-1.7260
step_side@090,387,-1.7490
step_side@090,388,-2.6180
step_side@090,389,-4.3680
step_side@090,390,-2.6390
step_side@090,391,-3.5120
step_side@090,392,-2.6080
step_side@090,393,-2.6080
step_side@090,394,-3.5160
step_side@090,395,-3.5190
step_side@090,396,-3.5190
step_side@090,397,-4.3900
step_side@090,398,-4.2430
step_side@090,399,-3.5310
step_side@090,400,-7.1700
step_side@090,401,-6.3310
step_side@090,402,-5.6070
step_side@090,403,-8.1970
step_side@090,404,-9.1960
step_side@090,405,-8.0860
crouch@090,406,-3.3600
crouch@090,407,-3.1690
crouch@090,408,-4.6240
crouch@090,409,-4.0290
crouch@090,410,-3.3380
crouch@090,411,-4.0540
crouch@090,412,-3.0270
crouch@090,413,-3.3600
crouch@090,414,-2.4720
crouch@090,415,-3.0600
crouch@090,416,-4.0290
crouch@090,417,-4.7660
crouch@090,418,-3.1490
crouch@090,419,-4.0280
crouch@090,420,-4.0450
crouch@090,421,-5.5800
crouch@090,422,-4.0140
crouch@090,423,-5.4880
crouch@090,424,-5.5180
crouch@090,425,-4.6470
crouch@090,426,-2.3840
crouch@090,427,-1.5450
crouch@090,428,-4.4560
crouch@090,429,-4.2450
crouch@090,430,-2.1900
crouch@090,431,-7.6050
crouch@090,432,-7.2820
crouch@090,433,-9.5530
crouch@090,434,-8.8740
crouch@090,435,-9.1650
crouch@090,436,-10.0200
crouch@090,437,-11.7920
crouch@090,438,-10.0340
crouch@090,439,-11.4040
crouch@090,440,-10.7690
crouch@090,441,-11.0160
crouch@090,442,-12.5040
crouch@090,443,-13.7830
crouch@090,444,-13.1830
crouch@090,445,-14.3420
crouch@090,446,-12.5020
crouch@090,447,-13.4210
crouch@090,448,-13.4760
crouch@090,449,-12.9180
crouch@090,450,-14.1480
crouch@090,451,-13.7760
crouch@090,452,-12.6990
crouch@090,453,-11.9500
crouch@090,454,-13.2540
crouch@090,455,-12.7910
crouch@090,456,-12.9170
crouch@090,457,-11.4560
crouch@090,458,-13.2670
crouch@090,459,-14.7990
crouch@090,460,-13.4980
crouch@090,461,-12.0030
crouch@090,462,-17.6510
crouch@090,463,-12.4450
crouch@090,464,-12.8520
crouch@090,465,-11.5680
crouch@090,466,-12.0250
crouch@090,467,-13.3970
crouch@090,468,-12.6600
crouch@090,469,-11.6950
crouch@090,470,-12.4290
crouch@090,471,-12.0770
crouch@090,472,-11.9860
crouch@090,473,-14.4340
crouch@090,474,-12.7920
crouch@090,475,-11.7600
crouch@090,476,-12.5940
crouch@090,477,-12.1020
crouch@090,478,-12.0180
crouch@090,479,-12.5230
crouch@090,480,-12.7500
crouch@090,481,-11.7360
crouch@090,482,-11.2390
crouch@090,483,-12.4480
crouch@090,484,-12.0010
crouch@090,485,-11.6320
crouch@090,486,-11.1580
crouch@090,487,-11.5600
crouch@090,488,-11.9750
crouch@090,489,-12.0630
crouch@090,490,-12.3580
crouch@090,491,-11.4460
crouch@090,492,-13.1160
crouch@090,493,-14.0870
crouch@090,494,-13.5330
crouch@090,495,-14.0180
crouch@090,496,-12.9160
crouch@090,497,-12.5420
crouch@090,498,-12.8200
crouch@090,499,-13.7110
crouch@090,500,-11.3220
crouch@090,501,-9.2770
crouch@090,502,-8.7660
crouch@090,503,-4.6310
crouch@090,504,-5.9810
crouch@090,505,-5.2330
crouch@090,506,-4.9520
crouch@090,507,-5.0070
crouch@090,508,-4.3530
crouch@090,509,-4.3490
crouch@090,510,-2.0930
crouch@090,511,-1.5790
crouch@090,512,-1.5730
crouch@090,513,-1.5770
crouch@090,514,-1.5730
crouch@090,515,-2.2780
crouch@090,516,-3.1490
crouch@090,517,-1.6000
crouch@090,518,-1.5930
crouch@090,519,-1.7470
crouch@090,520,-1.6070
crouch@090,521,-1.6070
crouch@090,522,-4.9780
crouch@090,523,-3.3760
crouch@090,524,-2.4870
crouch@090,525,-1.6070
crouch@090,526,-2.5200
crouch@090,527,-1.6190
crouch@090,528,-3.2130
crouch@090,529,-3.4310
crouch@090,530,-3.4350
crouch@090,531,-2.6560
crouch@090,532,-1.7840
crouch@090,533,-1.7840
crouch@090,534,-3.0800
crouch@090,535,-1.8100
crouch@090,536,-0.7160
crouch@090,537,-1.6150
crouch@090,538,-3.2230
crouch@090,539,-3.4320
crouch@090,540,-4.3280
crouch@090,541,-3.4300
crouch@090,542,-2.6760
crouch@090,543,-4.3240
crouch@090,544,-6.9250
crouch@090,545,-6.0330
crouch@090,546,-6.2120
crouch@090,547,-7.7700
crouch@090,548,-6.9760
crouch@090,549,-7.0760
crouch@090,550,-7.0880
crouch@090,551,-6.2420
crouch@090,552,-6.2430
crouch@090,553,-5.3860
crouch@090,554,-7.2760
crouch@090,555,-6.2500
crouch@090,556,-5.3930
crouch@090,557,-5.3670
crouch@090,558,-4.4740
crouch@090,559,-6.2390
crouch@090,560,-5.1980
crouch@090,561,-5.5950
crouch@090,562,-4.4890
crouch@090,563,-2.6850
crouch@090,564,-3.5900
crouch@090,565,-4.4930
crouch@090,566,-3.6110
crouch@090,567,-3.4150
crouch@090,568,-5.5570
crouch@090,569,-3.6530
crouch@090,570,-5.8120
crouch@090,571,-3.8140
crouch@090,572,-4.6990
crouch@090,573,-3.6380
crouch@090,574,-4.5760
crouch@090,575,-7.6530
crouch@090,576,-4.2110
crouch@090,577,-4.7060
crouch@090,578,-6.5140
crouch@090,579,-7.6060
crouch@090,580,-7.5520
crouch@090,581,-5.6410
crouch@090,582,-6.4310
crouch@090,583,-5.5290
crouch@090,584,-5.1710
crouch@090,585,-6.4350
crouch@090,586,-5.2080
crouch@090,587,-4.8430
crouch@090,588,-5.7240
crouch@090,589,-4.6380
crouch@090,590,-4.6100
crouch@090,591,-5.4620
crouch@090,592,-3.7110
crouch@090,593,-1.7740
crouch@090,594,-1.7720
crouch@090,595,-2.8210
crouch@090,596,-2.6420
crouch@090,597,-3.5250
crouch@090,598,-2.6540
crouch@090,599,-3.5240
crouch@090,600,-6.1040
crouch@090,601,-5.4300
bend@090,602,-0.8890
bend@090,603,0.0000
bend@090,604,-0.8900
bend@090,605,0.0000
bend@090,606,-0.8900
bend@090,607,-1.7730
bend@090,608,-1.7720
bend@090,609,-0.1780
bend@090,610,-0.8900
bend@090,611,-1.0670
bend@090,612,-1.7610
bend@090,613,-0.3570
bend@090,614,-0.1780
bend@090,615,0.8960
bend@090,616,-0.8900
bend@090,617,-0.8900
bend@090,618,-0.8900
bend@090,619,-1.0660
bend@090,620,0.0000
bend@090,621,0.0000
bend@090,622,-0.8870
bend@090,623,-1.7650
bend@090,624,-1.6050
bend@090,625,-1.7700
bend@090,626,-2.4550
bend@090,627,-3.3290
bend@090,628,-3.3600
bend@090,629,-6.4050
bend@090,630,-7.7580
bend@090,631,-6.1010
bend@090,632,-7.6250
bend@090,633,-6.1290
bend@090,634,-5.1190
bend@090,635,-5.6140
bend@090,636,-4.6530
bend@090,637,-4.5870
bend@090,638,-4.9500
bend@090,639,-5.1390
bend@090,640,-9.6820
bend@090,641,-6.9380
bend@090,642,-8.3170
bend@090,643,-9.8300
bend@090,644,-7.2330
bend@090,645,-10.4670
bend@090,646,-14.0170
bend@090,647,-12.9000
bend@090,648,-11.3990
bend@090,649,28.6590
bend@090,650,28.1750
bend@090,651,28.1680
bend@090,652,26.0980
bend@090,653,28.2180
bend@090,654,28.2070
bend@090,655,27.4240
bend@090,656,27.2510
bend@090,657,28.1910
bend@090,658,28.9100
bend@090,659,26.2240
bend@090,660,26.9850
bend@090,661,26.1380
bend@090,662,26.7310
bend@090,663,25.7910
bend@090,664,28.3870
bend@090,665,-9.5460
bend@090,666,26.6630
bend@090,667,25.4120
bend@090,668,24.9110
bend@090,669,24.3820
bend@090,670,-12.5440
bend@090,671,-12.5050
bend@090,672,-12.5610
bend@090,673,-13.4740
bend@090,674,-14.4020
bend@090,675,-14.5200
bend@090,676,-14.2320
bend@090,677,-11.1770
bend@090,678,-8.9520
bend@090,679,-10.6500
bend@090,680,-10.1660
bend@090,681,-8.5310
bend@090,682,-9.5790
bend@090,683,-8.8060
bend@090,684,-7.5670
bend@090,685,-8.2880
bend@090,686,-5.4430
bend@090,687,-8.0750
bend@090,688,-10.2380
bend@090,689,-8.8610
bend@090,690,-6.2750
bend@090,691,-6.3030
bend@090,692,-2.3840
bend@090,693,-2.5650
bend@090,694,-1.6300
bend@090,695,-1.6540
bend@090,696,-1.8520
bend@090,697,-0.7360
bend@090,698,0.1840
bend@090,699,0.7410
bend@090,700,-0.7380
bend@090,701,0.7290
bend@090,702,0.9210
bend@090,703,0.0000
bend@090,704,-0.9080
bend@090,705,0.9110
bend@090,706,0.7260
bend@090,707,-0.9080
bend@090,708,0.0000
bend@090,709,-1.8100
bend@090,710,-0.1840
bend@090,711,-1.8110
bend@090,712,-0.9050
bend@090,713,-0.9050
bend@090,714,-1.8160
bend@090,715,0.0000
bend@090,716,-0.9130
bend@090,717,-2.7030
bend@090,718,-2.5250
bend@090,719,-1.8010
bend@090,720,0.7280
bend@090,721,-0.9120
bend@090,722,-0.9060
bend@090,723,-0.9210
bend@090,724,0.9130
bend@090,725,0.7270
bend@090,726,0.9030
bend@090,727,2.7240
bend@090,728,2.7270
bend@090,729,2.0070
bend@090,730,2.7880
bend@090,731,-0.1900
bend@090,732,-4.6690
bend@090,733,-5.9580
bend@090,734,-6.9430
bend@090,735,-5.9860
bend@090,736,-6.0990
bend@090,737,-11.7840
bend@090,738,-13.5010
bend@090,739,-14.4220
bend@090,740,-12.4940
bend@090,741,-11.4910
bend@090,742,-9.7310
bend@090,743,-10.6500
bend@090,744,-9.7140
bend@090,745,-10.5610
bend@090,746,-11.4990
bend@090,747,-11.4460
bend@090,748,-8.6520
bend@090,749,-6.1610
bend@090,750,-9.8350
bend@090,751,-8.8190
bend@090,752,-6.9270
bend@090,753,-6.0500
bend@090,754,-4.0170
bend@090,755,-2.0050
bend@090,756,-5.9150
bend@090,757,-5.9360
bend@090,758,-5.9850
bend@090,759,-5.9230
bend@090,760,-5.9160
bend@090,761,-5.9580
bend@090,762,-7.6390
bend@090,763,-4.7690
bend@090,764,-2.9460
bend@090,765,-1.1950
bend@090,766,0.0000
bend@090,767,0.0000
bend@090,768,0.0000
bend@090,769,0.0000
bend@090,770,-0.9830
bend@090,771,0.9840
bend@090,772,2.7180
bend@090,773,3.8640
bend@090,774,4.8210
bend@090,775,2.1100
bend@090,776,-0.9360
bend@090,777,0.1870
bend@090,778,-1.7150
bend@090,779,-1.8540
bend@090,780,-38.2280
bend@090,781,0.9030
bend@090,782,0.1820
bend@090,783,-0.9040
bend@090,784,-0.1810
bend@090,785,-0.1810
bend@090,786,-1.8190
bend@090,787,-0.9180
bend@090,788,-1.8150
bend@090,789,0.1830
bend@090,790,0.9140
bend@090,791,1.0950
bend@090,792,0.0000
reach@090,793,0.7260
reach@090,794,0.1810
reach@090,795,0.0000
reach@090,796,-1.7830
reach@090,797,0.0000
reach@090,798,0.9070
reach@090,799,1.8210
reach@090,800,0.7260
reach@090,801,0.9080
reach@090,802,0.9060
reach@090,803,0.9070
reach@090,804,0.9130
reach@090,805,-0.7190
reach@090,806,-0.9100
reach@090,807,-0.9100
reach@090,808,1.8200
reach@090,809,0.1800
reach@090,810,0.9060
reach@090,811,1.0850
reach@090,812,0.0000
reach@090,813,-1.8010
reach@090,814,0.0000
reach@090,815,0.9100
reach@090,816,0.9160
reach@090,817,0.0000
reach@090,818,0.9100
reach@090,819,-0.9030
reach@090,820,1.8440
reach@090,821,0.0000
reach@090,822,0.7260
reach@090,823,-0.9000
reach@090,824,0.0000
reach@090,825,-0.9390
reach@090,826,-2.8660
reach@090,827,-2.8700
reach@090,828,-2.8900
reach@090,829,-5.6460
reach@090,830,-6.7180
reach@090,831,-8.6160
reach@090,832,-8.9660
reach@090,833,-7.9470
reach@090,834,-11.9110
reach@090,835,-11.0380
reach@090,836,-11.3430
reach@090,837,-13.7670
reach@090,838,-12.8340
reach@090,839,-13.8500
reach@090,840,-12.8490
reach@090,841,-12.1600
reach@090,842,-13.0330
reach@090,843,-13.1090
reach@090,844,-13.0800
reach@090,845,-15.1740
reach@090,846,-14.3240
reach@090,847,-15.1510
reach@090,848,-15.2810
reach@090,849,-15.1780
reach@090,850,-14.1700
reach@090,851,-15.1110
reach@090,852,-14.0930
reach@090,853,-16.7820
reach@090,854,-15.9590
reach@090,855,-38.4960
reach@090,856,-17.0200
reach@090,857,-15.3130
