seq,t,hipYawDeg,shoulderYawDeg,block,gt
15630,1789039408.7303,0.0000,-12.3184,tw_sh_m45,-45
15631,1789039408.7785,0.0000,-12.5635,tw_sh_m45,-45
15632,1789039408.8242,0.0000,-12.8201,tw_sh_m45,-45
15633,1789039408.8706,0.0000,-12.0036,tw_sh_m45,-45
15634,1789039408.9163,0.0000,-11.4738,tw_sh_m45,-45
15635,1789039408.9637,0.0000,-10.7780,tw_sh_m45,-45
15636,1789039408.9959,0.0000,-11.1231,tw_sh_m45,-45
15637,1789039409.0441,0.0000,-10.4643,tw_sh_m45,-45
15638,1789039409.0896,0.0000,-10.8487,tw_sh_m45,-45
15639,1789039409.1353,0.0000,-11.2127,tw_sh_m45,-45
15640,1789039409.1672,0.0000,-11.5335,tw_sh_m45,-45
15641,1789039409.2134,0.0000,-11.8603,tw_sh_m45,-45
15642,1789039409.2460,0.0000,-11.1154,tw_sh_m45,-45
15643,1789039409.2934,0.0000,-11.4479,tw_sh_m45,-45
15644,1789039409.3405,0.0000,-11.7521,tw_sh_m45,-45
15645,1789039409.3869,0.0000,-12.0512,tw_sh_m45,-45
15646,1789039409.4329,0.0000,-11.2876,tw_sh_m45,-45
15647,1789039409.4775,0.0000,-10.8307,tw_sh_m45,-45
15648,1789039409.5111,0.0000,-10.1591,tw_sh_m45,-45
15649,1789039409.5580,0.0000,-9.5541,tw_sh_m45,-45
15650,1789039409.6051,0.0000,-8.9827,tw_sh_m45,-45
15651,1789039409.6529,0.0000,-9.4940,tw_sh_m45,-45
15652,1789039409.7002,0.0000,-9.9291,tw_sh_m45,-45
15653,1789039409.7460,0.0000,-9.3452,tw_sh_m45,-45
15654,1789039409.7957,0.0000,-9.7902,tw_sh_m45,-45
15655,1789039409.8418,0.0000,-10.2160,tw_sh_m45,-45
15656,1789039409.8897,0.0000,-10.6115,tw_sh_m45,-45
15657,1789039409.9435,0.0000,-9.9658,tw_sh_m45,-45
15658,1789039409.9803,0.0000,-10.3901,tw_sh_m45,-45
15659,1789039410.0291,0.0000,-9.7394,tw_sh_m45,-45
15660,1789039410.0768,0.0000,-9.0253,tw_sh_m45,-45
15661,1789039410.1242,0.0000,-9.5031,tw_sh_m45,-45
15662,1789039410.1703,0.0000,-8.8272,tw_sh_m45,-45
15663,1789039410.2167,0.0000,-8.2841,tw_sh_m45,-45
15664,1789039410.2619,0.0000,-8.7954,tw_sh_m45,-45
15665,1789039410.3113,0.0000,-9.2657,tw_sh_m45,-45
15666,1789039410.3575,0.0000,-9.7206,tw_sh_m45,-45
15667,1789039410.4048,0.0000,-8.0036,tw_sh_m45,-45
15668,1789039410.4520,0.0000,-8.5355,tw_sh_m45,-45
15669,1789039410.4987,0.0000,-9.0169,tw_sh_m45,-45
15670,1789039410.5460,0.0000,-9.4965,tw_sh_m45,-45
15671,1789039410.5951,0.0000,-9.9369,tw_sh_m45,-45
15672,1789039410.6439,0.0000,-10.3385,tw_sh_m45,-45
15673,1789039410.6898,0.0000,-9.9193,(gap),9999
15674,1789039410.7354,0.0000,-10.3183,(gap),9999
15675,1789039410.7826,0.0000,-10.7006,(gap),9999
15676,1789039410.8290,0.0000,-11.0630,(gap),9999
15677,1789039410.8757,0.0000,-11.3872,(gap),9999
15678,1789039410.9240,0.0000,-11.6843,(gap),9999
15679,1789039410.9696,0.0000,-11.9850,(gap),9999
15680,1789039411.0146,0.0000,-11.0585,(gap),9999
15681,1789039411.0626,0.0000,-11.3837,(gap),9999
15682,1789039411.1087,0.0000,-11.7078,(gap),9999
15683,1789039411.1564,0.0000,-10.8862,(gap),9999
15684,1789039411.2018,0.0000,-11.2106,(gap),9999
15685,1789039411.2508,0.0000,-11.5597,(gap),9999
15686,1789039411.2949,0.0000,-10.7659,(gap),9999
15687,1789039411.3428,0.0000,-10.0449,(gap),9999
15688,1789039411.3905,0.0000,-10.4506,(gap),9999
15689,1789039411.4359,0.0000,-9.7614,(gap),9999
15690,1789039411.4834,0.0000,-9.1444,(gap),9999
15691,1789039411.5297,0.0000,-8.5475,(gap),9999
15692,1789039411.5767,0.0000,-9.0673,(gap),9999
15693,1789039411.6243,0.0000,-8.4806,(gap),9999
15694,1789039411.6708,0.0000,-7.9309,(gap),9999
15695,1789039411.7173,0.0000,-7.4395,(gap),9999
15696,1789039411.7638,0.0000,-6.9921,(gap),9999
15697,1789039411.7947,0.0000,-6.5582,(gap),9999
15698,1789039411.8272,0.0000,-7.2159,(gap),9999
15699,1789039411.8744,0.0000,-6.7845,(gap),9999
15700,1789039411.9215,0.0000,-6.3547,(gap),9999
15701,1789039411.9675,0.0000,-5.9765,(gap),9999
15702,1789039412.0149,0.0000,-5.5946,(gap),9999
15703,1789039412.0621,0.0000,-5.2540,(gap),9999
15704,1789039412.1075,0.0000,-4.9339,(gap),9999
15705,1789039412.1558,0.0000,-4.6309,(gap),9999
15706,1789039412.2000,0.0000,-4.3684,(gap),9999
15707,1789039412.2317,0.0000,-4.1044,(gap),9999
15708,1789039412.2635,0.0000,-3.8553,(gap),9999
15709,1789039412.3110,0.0000,-3.6303,(gap),9999
15710,1789039412.3573,0.0000,-3.4051,(gap),9999
15711,1789039412.4034,0.0000,-3.1955,(gap),9999
15712,1789039412.4507,0.0000,-3.0078,(gap),9999
15713,1789039412.4959,0.0000,-2.8399,(gap),9999
15714,1789039412.5441,0.0000,-2.6735,(gap),9999
15715,1789039412.5912,0.0000,-2.5034,(gap),9999
15716,1789039412.6372,0.0000,-2.3530,(gap),9999
15717,1789039412.6850,0.0000,-2.2192,(gap),9999
15718,1789039412.7305,0.0000,-2.0870,(gap),9999
15719,1789039412.7775,0.0000,-1.9555,(gap),9999
15720,1789039412.8251,0.0000,-1.8434,(gap),9999
15721,1789039412.8710,0.0000,-1.7500,(gap),9999
15722,1789039412.9153,0.0000,-1.6371,(gap),9999
15723,1789039412.9471,0.0000,-1.5426,(gap),9999
15724,1789039412.9950,0.0000,-1.4486,(gap),9999
15725,1789039413.0427,0.0000,-1.3733,(gap),9999
15726,1789039413.0877,0.0000,-1.2793,(gap),9999
15727,1789039413.1337,0.0000,-1.2037,(gap),9999
15728,1789039413.1653,0.0000,-1.1285,(gap),9999
15729,1789039413.1980,0.0000,-1.0721,(gap),9999
15730,1789039413.2430,0.0000,-0.9968,(gap),9999
15731,1789039413.2903,0.0000,-0.9395,(gap),9999
15732,1789039413.3379,0.0000,-0.9016,(gap),9999
15733,1789039413.3836,0.0000,-0.8257,(gap),9999
15734,1789039413.4286,0.0000,-0.7879,(gap),9999
15735,1789039413.4608,0.0000,-0.7319,(gap),9999
15736,1789039413.5072,0.0000,-0.6943,(gap),9999
15737,1789039413.5539,0.0000,-0.6566,(gap),9999
15738,1789039413.5998,0.0000,-0.6001,(gap),9999
15739,1789039413.6471,0.0000,-0.5810,(gap),9999
15740,1789039413.6789,0.0000,-0.5433,(gap),9999
15741,1789039413.7256,0.0000,-0.5244,(gap),9999
15742,1789039413.7731,0.0000,-0.4870,(gap),9999
15743,1789039413.8200,0.0000,-0.4494,(gap),9999
15744,1789039413.8691,0.0000,-0.4118,(gap),9999
15745,1789039413.9155,0.0000,-0.4119,(gap),9999
15746,1789039413.9618,0.0000,-0.3744,(gap),9999
15747,1789039414.0091,0.0000,-0.3559,(gap),9999
15748,1789039414.0559,0.0000,-0.3183,(gap),9999
15749,1789039414.0871,0.0000,-0.3185,(gap),9999
15750,1789039414.1181,0.0000,-0.2998,(gap),9999
15751,1789039414.1489,0.0000,-0.2810,(gap),9999
15752,1789039414.1809,0.0000,-0.2625,(gap),9999
15753,1789039414.2278,0.0000,-0.2436,(gap),9999
15754,1789039414.2740,0.0000,-0.2436,(gap),9999
15755,1789039414.3216,0.0000,-0.2248,(gap),9999
15756,1789039414.3670,0.0000,-0.2060,(gap),9999
15757,1789039414.4136,0.0000,-0.1872,(gap),9999
15758,1789039414.4590,0.0000,-0.1871,(gap),9999
15759,1789039414.4904,0.0000,-0.1682,(gap),9999
15760,1789039414.5218,0.0000,-0.1494,(gap),9999
15761,1789039414.5549,0.0000,-0.1493,(gap),9999
15762,1789039414.6026,0.0000,-0.1305,(gap),9999
15763,1789039414.6495,0.0000,-0.1491,(gap),9999
15764,1789039414.6804,0.0000,-0.1304,(gap),9999
15765,1789039414.7273,0.0000,-0.1303,(gap),9999
15766,1789039414.7771,0.0000,-0.1117,(gap),9999
15767,1789039414.8225,0.0000,-0.1116,(gap),9999
15768,1789039414.8702,0.0000,-0.0930,(gap),9999
15769,1789039414.9146,0.0000,-0.0929,(gap),9999
15770,1789039414.9458,0.0000,-0.0928,(gap),9999
15771,1789039414.9928,0.0000,-0.0741,(gap),9999
15772,1789039415.0402,0.0000,-0.0741,(gap),9999
15773,1789039415.0859,0.0000,-0.0740,(gap),9999
15774,1789039415.1337,0.0000,-0.0555,(gap),9999
15775,1789039415.1816,0.0000,-0.0554,(gap),9999
15776,1789039415.2272,0.0000,-0.0554,(gap),9999
15777,1789039415.2745,0.0000,-0.0554,(gap),9999
15778,1789039415.3209,0.0000,-0.0369,(gap),9999
15779,1789039415.3683,0.0000,-0.0368,(gap),9999
15780,1789039415.4168,0.0000,-0.0368,(gap),9999
15781,1789039415.4641,0.0000,-0.0551,(gap),9999
15782,1789039415.5114,0.0000,-0.0551,(gap),9999
15783,1789039415.5603,0.0000,-0.0551,(gap),9999
15784,1789039415.6065,0.0000,-0.0367,(gap),9999
15785,1789039415.6546,0.0000,-0.0367,(gap),9999
15786,1789039415.7000,0.0000,-0.0367,(gap),9999
15787,1789039415.7472,0.0000,-0.0367,(gap),9999
15788,1789039415.7961,0.0000,-0.0367,(gap),9999
15789,1789039415.8410,0.0000,-0.0367,(gap),9999
15790,1789039415.8883,0.0000,-0.0367,(gap),9999
15791,1789039415.9350,0.0000,-0.0367,(gap),9999
15792,1789039415.9832,0.0000,-0.0183,(gap),9999
15793,1789039416.0282,0.0000,-0.0183,(gap),9999
15794,1789039416.0759,0.0000,-0.0183,(gap),9999
15795,1789039416.1218,0.0000,-0.0183,(gap),9999
15796,1789039416.1678,0.0000,-0.0183,(gap),9999
15797,1789039416.1995,0.0000,-0.0183,(gap),9999
15798,1789039416.2477,0.0000,-0.0183,(gap),9999
15799,1789039416.2949,0.0000,-0.0183,(gap),9999
15800,1789039416.3420,0.0000,-0.0183,(gap),9999
15801,1789039416.3899,0.0000,-0.0183,(gap),9999
15802,1789039416.4338,0.0000,-0.0183,(gap),9999
15803,1789039416.4812,0.0000,-0.0183,(gap),9999
15804,1789039416.5297,0.0000,-0.0183,(gap),9999
15805,1789039416.5761,0.0000,-0.0183,(gap),9999
15806,1789039416.6236,0.0000,-0.0183,(gap),9999
15807,1789039416.6701,0.0000,-0.0183,(gap),9999
15808,1789039416.7160,0.0000,-0.0183,(gap),9999
15809,1789039416.7678,0.0000,-0.0183,(gap),9999
15810,1789039416.8128,0.0000,0.0000,(gap),9999
15811,1789039416.8572,1.8417,-0.0182,(gap),9999
15812,1789039416.9030,1.7208,-0.0183,(gap),9999
15813,1789039416.9498,1.6594,0.0000,(gap),9999
15814,1789039416.9962,1.5382,0.0000,(gap),9999
15815,1789039417.0440,1.4152,0.0000,(gap),9999
15816,1789039417.0911,1.3551,0.0000,(gap),9999
15817,1789039417.1376,1.2936,0.0000,(gap),9999
15818,1789039417.1848,1.2333,0.0000,(gap),9999
15819,1789039417.2309,1.1112,-0.0182,(gap),9999
15820,1789039417.2793,1.0495,-0.0182,(gap),9999
15821,1789039417.3246,0.9878,0.0000,(gap),9999
15822,1789039417.3712,0.9250,-0.0182,(gap),9999
15823,1789039417.4173,0.8643,-0.0182,(gap),9999
15824,1789039417.4633,0.8643,0.0000,(gap),9999
15825,1789039417.5113,0.8026,0.0000,(gap),9999
15826,1789039417.5569,0.7409,0.0000,(gap),9999
15827,1789039417.6026,0.6791,0.0000,(gap),9999
15828,1789039417.6481,0.6799,0.0000,(gap),9999
15829,1789039417.6956,0.6181,0.0000,(gap),9999
15830,1789039417.7431,0.5563,-0.0182,(gap),9999
15831,1789039417.7880,0.5563,0.0000,(gap),9999
15832,1789039417.8335,0.4939,0.0000,(gap),9999
15833,1789039417.8794,0.4939,0.0000,(gap),9999
15834,1789039417.9267,0.4317,0.0000,(gap),9999
15835,1789039417.9716,0.4322,0.0000,(gap),9999
15836,1789039418.0200,0.3708,0.0000,(gap),9999
15837,1789039418.0663,0.3708,0.0000,(gap),9999
15838,1789039418.1120,-1.4767,0.0000,(gap),9999
15839,1789039418.1457,-1.4167,-1.2702,(gap),9999
15840,1789039418.1929,-3.1255,-1.1806,(gap),9999
15841,1789039418.2394,-2.8076,-1.1094,(gap),9999
15842,1789039418.2866,-2.6108,-1.0552,(gap),9999
15843,1789039418.3322,-0.6697,-2.2117,(gap),9999
15844,1789039418.3789,1.0959,-2.0882,(gap),9999
15845,1789039418.4258,1.0372,-1.9624,(gap),9999
15846,1789039418.4723,0.9103,-3.0423,(gap),9999
15847,1789039418.5176,0.8515,-2.8488,(gap),9999
15848,1789039418.5646,-0.6056,-3.8694,(gap),9999
15849,1789039418.6127,1.1518,-2.3874,(gap),9999
15850,1789039418.6597,2.7868,-2.2284,(gap),9999
15851,1789039418.7068,2.6053,-3.2659,(gap),9999
15852,1789039418.7507,2.4187,-4.2225,(gap),9999
15853,1789039418.8002,2.2398,-3.9650,(gap),9999
15854,1789039418.8450,2.1189,-4.8501,(gap),9999
15855,1789039418.8917,1.9958,-4.5588,(gap),9999
15856,1789039418.9384,1.8729,-4.2811,(gap),9999
15857,1789039418.9865,1.7522,-4.0199,(gap),9999
15858,1789039419.0307,1.6263,-3.7695,(gap),9999
15859,1789039419.0779,1.5011,-3.5379,(gap),9999
15860,1789039419.1242,1.4336,-3.3270,(gap),9999
15861,1789039419.1708,1.3060,-3.1294,(gap),9999
15862,1789039419.2168,1.2428,-2.9497,(gap),9999
15863,1789039419.2633,1.1800,-2.7670,(gap),9999
15864,1789039419.2953,1.0609,-2.6034,(gap),9999
15865,1789039419.3439,0.9989,-2.4390,(gap),9999
15866,1789039419.3899,0.9382,-2.2913,(gap),9999
15867,1789039419.4351,0.8778,-2.1642,(gap),9999
15868,1789039419.4815,0.8185,-2.0363,(gap),9999
15869,1789039419.5124,0.8168,-1.9079,(gap),9999
15870,1789039419.5606,0.7577,-1.7791,(gap),9999
15871,1789039419.6077,0.6980,-1.6884,(gap),9999
15872,1789039419.6543,0.6392,-1.5775,(gap),9999
15873,1789039419.6995,0.6385,-1.4860,(gap),9999
15874,1789039419.7473,0.5787,-1.3932,(gap),9999
15875,1789039419.7946,0.5198,-1.3015,(gap),9999
15876,1789039419.8425,0.5188,-1.2458,(gap),9999
15877,1789039419.8880,0.4611,-1.1548,(gap),9999
15878,1789039419.9357,0.4611,-1.0830,(gap),9999
15879,1789039419.9820,0.4047,-1.0288,(gap),9999
15880,1789039420.0282,0.4063,-0.9585,(gap),9999
15881,1789039420.0730,0.4080,-0.9056,(gap),9999
15882,1789039420.1227,0.3519,0.3996,(gap),9999
15883,1789039420.1666,0.3540,1.5851,(gap),9999
15884,1789039420.1998,0.2972,2.7072,(gap),9999
15885,1789039420.2325,2.0923,4.8708,(gap),9999
15886,1789039420.2785,1.9916,6.8833,(gap),9999
15887,1789039420.3120,1.8869,8.7774,(gap),9999
15888,1789039420.3588,3.5572,10.5607,(gap),9999
15889,1789039420.4066,5.0425,12.2801,(gap),9999
15890,1789039420.4537,8.1744,13.8926,(gap),9999
15891,1789039420.4996,11.1616,15.4119,(gap),9999
15892,1789039420.5458,12.4943,16.8825,(gap),9999
15893,1789039420.5955,15.1323,18.2384,(gap),9999
15894,1789039420.6436,17.6309,19.5266,(gap),9999
15895,1789039420.6907,19.9181,20.7369,(gap),9999
15896,1789039420.7373,21.9417,21.8779,(gap),9999
15897,1789039420.7839,23.9021,22.9460,(gap),9999
15898,1789039420.8305,25.6747,23.9206,(gap),9999
15899,1789039420.8785,27.2836,24.8355,(gap),9999
15900,1789039420.9230,28.7277,25.6884,(gap),9999
15901,1789039420.9689,30.0382,26.4774,(gap),9999
15902,1789039421.0132,31.3354,27.2037,(gap),9999
15903,1789039421.0626,31.0154,29.3127,(gap),9999
15904,1789039421.1082,32.2145,31.1359,(gap),9999
15905,1789039421.1542,33.2471,32.7487,(gap),9999
15906,1789039421.2005,34.1614,33.0590,(gap),9999
15907,1789039421.2475,35.0111,34.4953,(gap),9999
15908,1789039421.2952,35.7988,34.6893,(gap),9999
15909,1789039421.3415,36.5272,34.8534,(gap),9999
15910,1789039421.3885,37.1645,33.9932,(gap),9999
15911,1789039421.4353,37.7812,35.3764,(gap),9999
15912,1789039421.4821,38.3547,35.6220,(gap),9999
15913,1789039421.5285,38.8761,35.8352,(gap),9999
15914,1789039421.5763,39.4174,36.0696,(gap),9999
15915,1789039421.6217,39.8758,35.2428,(gap),9999
15916,1789039421.6700,40.3292,36.5012,(gap),9999
15917,1789039421.7163,40.7367,36.7237,(gap),9999
15918,1789039421.7629,41.1402,36.8198,(gap),9999
15919,1789039421.8101,41.5352,36.9947,(gap),9999
15920,1789039421.8577,41.8916,37.1969,(gap),9999
15921,1789039421.9049,42.1338,37.3764,tw_opp_a,9999
15922,1789039421.9493,42.4060,37.5374,tw_opp_a,9999
15923,1789039421.9952,41.4378,37.6480,tw_opp_a,9999
15924,1789039422.0423,41.7575,37.7012,tw_opp_a,9999
15925,1789039422.0890,42.0701,37.8255,tw_opp_a,9999
15926,1789039422.1348,42.1133,37.9351,tw_opp_a,9999
15927,1789039422.1824,41.2161,37.9871,tw_opp_a,9999
15928,1789039422.2297,40.4200,38.0602,tw_opp_a,9999
15929,1789039422.2616,39.6943,38.1084,tw_opp_a,9999
15930,1789039422.3096,40.1444,38.1777,tw_opp_a,9999
15931,1789039422.3580,39.3736,38.2437,tw_opp_a,9999
15932,1789039422.4062,39.8679,38.2852,tw_opp_a,9999
15933,1789039422.4543,40.2395,38.2838,tw_opp_a,9999
15934,1789039422.5024,40.5723,37.2598,tw_opp_a,9999
15935,1789039422.5468,39.7780,37.3381,tw_opp_a,9999
15936,1789039422.5952,39.0492,37.4021,tw_opp_a,9999
15937,1789039422.6427,39.5091,36.4399,tw_opp_a,9999
15938,1789039422.6896,38.7783,35.5213,tw_opp_a,9999
15939,1789039422.7371,38.0807,35.7419,tw_opp_a,9999
15940,1789039422.7808,38.6598,35.9464,tw_opp_a,9999
15941,1789039422.8285,39.1907,36.1171,tw_opp_a,9999
15942,1789039422.8760,39.6749,36.2865,tw_opp_a,9999
15943,1789039422.9231,40.0450,36.4372,tw_opp_a,9999
15944,1789039422.9671,40.4111,35.5194,tw_opp_a,9999
15945,1789039423.0165,40.7733,34.6605,tw_opp_a,9999
15946,1789039423.0619,39.9079,35.9092,tw_opp_a,9999
15947,1789039423.1068,40.2737,35.0007,tw_opp_a,9999
15948,1789039423.1542,40.6699,34.1586,tw_opp_a,9999
15949,1789039423.1987,40.0580,34.4302,tw_opp_a,9999
15950,1789039423.2468,40.1864,34.6179,tw_opp_a,9999
15951,1789039423.2955,39.3534,33.7840,tw_opp_a,9999
15952,1789039423.3424,38.6262,33.9920,tw_opp_a,9999
15953,1789039423.3892,39.1198,33.2068,tw_opp_a,9999
15954,1789039423.4356,38.3904,33.4707,tw_opp_a,9999
15955,1789039423.4819,37.6942,32.7265,tw_opp_a,9999
15956,1789039423.5293,37.0769,33.0178,tw_opp_a,9999
15957,1789039423.5755,36.4539,32.2676,tw_opp_a,9999
15958,1789039423.6234,35.9343,31.5787,tw_opp_a,9999
15959,1789039423.6700,36.6510,30.9165,tw_opp_a,9999
15960,1789039423.7162,36.0678,31.3860,tw_opp_a,9999
15961,1789039423.7624,36.7498,31.9262,tw_opp_a,9999
15962,1789039423.8100,36.2008,33.4359,tw_opp_a,9999
15963,1789039423.8579,36.9135,34.7726,tw_opp_a,9999
15964,1789039423.9042,37.5752,34.9964,tw_opp_a,9999
15965,1789039423.9491,38.1876,36.1761,tw_opp_a,9999
15966,1789039423.9961,38.7185,36.3005,tw_opp_a,9999
15967,1789039424.0427,39.1691,36.3231,tw_opp_a,9999
15968,1789039424.0907,39.6489,36.3459,tw_opp_a,9999
15969,1789039424.1362,40.0433,36.4528,tw_opp_a,9999
15970,1789039424.1825,40.4410,35.5295,tw_opp_a,9999
15971,1789039424.2296,39.6489,35.7040,tw_opp_a,9999
15972,1789039424.2798,40.0157,34.8232,tw_opp_a,9999
15973,1789039424.3252,39.1920,35.0552,tw_opp_a,9999
15974,1789039424.3725,38.4673,35.3005,tw_opp_a,9999
15975,1789039424.4183,38.9515,35.3914,tw_opp_a,9999
15976,1789039424.4643,38.2658,35.4725,tw_opp_a,9999
15977,1789039424.4965,37.6378,34.6013,tw_opp_a,9999
15978,1789039424.5464,37.0441,34.8239,tw_opp_a,9999
15979,1789039424.5915,36.4654,35.0649,tw_opp_a,9999
15980,1789039424.6375,35.9143,34.2076,tw_opp_a,9999
15981,1789039424.6816,35.4350,33.4438,tw_opp_a,9999
15982,1789039424.7295,36.1361,33.8027,tw_opp_a,9999
15983,1789039424.7780,36.8481,35.1136,tw_opp_a,9999
15984,1789039424.8245,37.4762,36.2724,tw_opp_a,9999
15985,1789039424.8730,38.0544,36.4055,tw_opp_a,9999
15986,1789039424.9172,38.5845,37.4284,tw_opp_a,9999
15987,1789039424.9632,39.0680,36.4566,tw_opp_a,9999
15988,1789039425.0111,39.5472,36.5134,tw_opp_a,9999
15989,1789039425.0559,39.9817,36.6561,tw_opp_a,9999
15990,1789039425.1024,40.3384,37.6611,tw_opp_a,9999
15991,1789039425.1487,39.5113,37.6930,tw_opp_a,9999
15992,1789039425.1951,39.9146,37.7217,tw_opp_a,9999
15993,1789039425.2408,40.2799,38.6624,tw_opp_a,9999
15994,1789039425.2892,40.6013,37.6673,tw_opp_a,9999
15995,1789039425.3346,40.8800,37.6302,tw_opp_a,9999
15996,1789039425.3804,41.2301,37.5990,tw_opp_a,9999
15997,1789039425.4274,41.4650,37.6511,tw_opp_a,9999
15998,1789039425.4751,41.7714,37.5959,tw_opp_a,9999
15999,1789039425.5238,41.9642,38.5509,tw_opp_a,9999
16000,1789039425.5683,42.1940,38.4356,tw_opp_a,9999
16001,1789039425.6147,42.4189,39.3311,tw_opp_a,9999
16002,1789039425.6618,42.6775,40.1576,tw_opp_a,9999
16003,1789039425.7100,42.9003,40.9152,tw_opp_a,9999
16004,1789039425.7585,43.0848,41.6363,tw_opp_a,9999
16005,1789039425.8040,43.2687,42.3311,tw_opp_a,9999
16006,1789039425.8493,42.3575,42.9710,tw_opp_a,9999
16007,1789039425.8963,42.5168,43.5670,tw_opp_a,9999
16008,1789039425.9451,42.7065,43.2622,(gap),9999
16009,1789039425.9910,42.7876,42.9767,(gap),9999
16010,1789039426.0384,43.0101,43.5830,(gap),9999
16011,1789039426.0858,43.1245,44.1349,(gap),9999
16012,1789039426.1309,43.2730,43.7772,(gap),9999
16013,1789039426.1785,43.4557,43.4614,(gap),9999
16014,1789039426.2251,43.6011,44.0096,(gap),9999
16015,1789039426.2718,43.7826,43.6492,(gap),9999
16016,1789039426.3216,42.8142,43.3195,(gap),9999
16017,1789039426.3671,43.0376,43.0103,(gap),9999
16018,1789039426.4139,43.1524,42.6989,(gap),9999
16019,1789039426.4650,42.2037,43.3045,(gap),9999
16020,1789039426.5093,42.3991,43.8146,(gap),9999
16021,1789039426.5552,42.5548,44.2907,(gap),9999
16022,1789039426.6005,42.7094,43.8638,(gap),9999
16023,1789039426.6480,42.8280,44.3153,(gap),9999
16024,1789039426.6811,43.0151,44.7583,(gap),9999
16025,1789039426.7285,43.0944,44.2812,(gap),9999
16026,1789039426.7761,43.1732,44.6897,(gap),9999
16027,1789039426.8227,43.2838,45.0798,(gap),9999
16028,1789039426.8690,43.4306,45.4075,(gap),9999
16029,1789039426.9141,43.5057,45.7193,(gap),9999
16030,1789039426.9625,43.6149,46.0051,(gap),9999
16031,1789039427.0085,43.7238,46.2656,(gap),9999
16032,1789039427.0557,43.7616,46.5237,(gap),9999
16033,1789039427.1015,43.8352,46.7577,(gap),9999
16034,1789039427.1487,43.1040,46.9682,(gap),9999
16035,1789039427.1964,43.2513,47.1775,(gap),9999
16036,1789039427.2445,43.3960,47.3747,(gap),9999
16037,1789039427.2907,43.5057,47.5599,(gap),9999
16038,1789039427.3368,43.6331,47.7232,(gap),9999
16039,1789039427.3852,43.7238,47.0921,(gap),9999
16040,1789039427.4314,43.8670,47.2447,(gap),9999
16041,1789039427.4807,42.9456,46.6453,(gap),9999
16042,1789039427.5270,43.0597,46.8546,(gap),9999
16043,1789039427.5747,43.1385,47.0640,(gap),9999
16044,1789039427.6229,43.2168,47.2612,(gap),9999
16045,1789039427.6684,43.3268,47.4465,(gap),9999
16046,1789039427.7156,43.4365,46.8420,(gap),9999
16047,1789039427.7622,43.5112,45.4421,(gap),9999
16048,1789039427.8093,43.6201,45.7586,(gap),9999
16049,1789039427.8566,43.7285,46.0619,(gap),9999
16050,1789039427.9019,43.8006,46.3626,(gap),9999
16051,1789039427.9494,43.9084,45.8325,(gap),9999
16052,1789039427.9965,43.9111,46.1344,(gap),9999
16053,1789039428.0451,44.0171,46.4454,(gap),9999
16054,1789039428.0919,44.0539,46.6780,(gap),9999
16055,1789039428.1380,44.1251,45.2982,(gap),9999
16056,1789039428.1842,44.1616,45.6487,(gap),9999
16057,1789039428.2158,44.1970,44.3278,(gap),9999
16058,1789039428.2474,44.2677,43.0950,(gap),9999
16059,1789039428.2945,44.3374,42.7842,(gap),9999
16060,1789039428.3412,44.3383,43.3440,(gap),9999
16061,1789039428.3892,44.4776,43.0016,(gap),9999
16062,1789039428.4357,44.4782,42.6812,(gap),9999
16063,1789039428.4815,44.5478,42.3839,(gap),9999
16064,1789039428.5138,44.5828,42.1066,(gap),9999
16065,1789039428.5611,44.6523,41.8061,(gap),9999
16066,1789039428.6088,44.6873,40.6427,(gap),9999
16067,1789039428.6554,44.6877,40.4952,(gap),9999
16068,1789039428.7019,44.7225,39.4206,(gap),9999
16069,1789039428.7475,44.6884,40.2637,(gap),9999
16070,1789039428.7779,44.7229,41.0058,(gap),9999
16071,1789039428.8263,44.7922,40.7998,(gap),9999
16072,1789039428.8579,44.8269,41.4936,(gap),9999
16073,1789039428.9047,44.8614,41.2092,(gap),9999
16074,1789039428.9523,44.8616,41.8657,(gap),9999
